genus,Rotated_lat_min,Rotated_lat_max,Arctic,Temperate_N,Tropical,Temperate_S,Antarctic,lat_range,lat_range_z_trans
Stahleckeria,-49.39534,-47.01264,0,0,0,1,0,2.3827,-0.16765078709940928
Struthiocephaloides,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Struthiocephalus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Styracocephalus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Suchogorgon,44.03487,44.03487,0,1,0,0,0,0.0,-0.30335579218285075
Suminia,43.51609,44.38761,0,1,0,0,0,0.8715200000000038,-0.25371898266829945
Sungeodon,61.73232,61.73232,0,1,0,0,0,0.0,-0.30335579218285075
Sycosaurus,-60.85079,-47.78411,0,0,0,1,0,13.066680000000005,0.4408477902336112
Syodon,40.12712,44.4384,0,1,0,0,0,4.3112800000000036,-0.057809867678658
Syops,-47.78411,-47.78411,0,0,0,1,0,0.0,-0.30335579218285075
Sysphinctostoma,-63.33496,-63.33496,0,0,0,1,0,0.0,-0.30335579218285075
Tamboeria,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Taoheodon,34.76487,34.76487,0,1,0,0,0,0.0,-0.30335579218285075
Tapinocaninus,-65.24442,-65.24442,0,0,0,1,0,0.0,-0.30335579218285075
Tapinocephalus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Taurocephalus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Tetracynodon,-63.15948,-58.08447,0,0,0,1,0,5.075009999999999,-0.01431216191109341
Tetragonias,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.30335579218285075
Theriognathus,-63.15948,-46.55859,0,0,0,1,0,16.60089,0.6421362386391801
Therioides,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Thliptosaurus,-63.50161,-63.50161,0,0,0,1,0,0.0,-0.30335579218285075
Thrinaxodon,-77.5844,-60.80844,0,0,0,1,1,16.775960000000005,0.652107227534114
Tigrisuchus,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.30335579218285075
Titanogomphodon,-47.29913,-47.29913,0,0,0,1,0,0.0,-0.30335579218285075
Titanophoneus,40.12712,42.6534,0,1,0,0,0,2.52628,-0.15947328903843622
Titanosuchus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Traversodon,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.30335579218285075
Traversodontoides,38.59966,38.59966,0,1,0,0,0,0.0,-0.30335579218285075
Trirachodon,-63.33496,-46.55859,0,0,0,1,0,16.77637,0.6521305787961628
Trochorhinus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Trochosaurus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Trochosuchus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Tropidostoma,-65.18245,-60.85079,0,0,0,1,0,4.331659999999999,-0.05664913909192867
Turfanodon,36.878,61.09881,0,1,0,0,0,24.22081,1.0761234306211407
Ufudocyclops,-63.33496,-63.33496,0,0,0,1,0,0.0,-0.30335579218285075
Ulemica,40.12712,42.6534,0,1,0,0,0,2.52628,-0.15947328903843622
Ulemosaurus,40.12712,42.6534,0,1,0,0,0,2.52628,-0.15947328903843622
Uralocynodon,45.43791,45.43791,0,1,0,0,0,0.0,-0.30335579218285075
Uralokannemeyeria,48.82432,48.82432,0,1,0,0,0,0.0,-0.30335579218285075
Urumchia,59.10634,59.10634,0,1,0,0,0,0.0,-0.30335579218285075
Ustia,44.03487,44.03487,0,1,0,0,0,0.0,-0.30335579218285075
Varanodon,2.689371,2.689371,0,0,1,0,0,0.0,-0.30335579218285075
Venyukovia,42.6534,42.6534,0,1,0,0,0,0.0,-0.30335579218285075
Vetusodon,-63.50161,-63.50161,0,0,0,1,0,0.0,-0.30335579218285075
Viatkogorgon,44.38761,44.38761,0,1,0,0,0,0.0,-0.30335579218285075
Viatkosuchus,44.38761,44.38761,0,1,0,0,0,0.0,-0.30335579218285075
Vinceria,-49.50839,-49.50839,0,0,0,1,0,0.0,-0.30335579218285075
Vivaxosaurus,43.04599,47.69551,0,1,0,0,0,4.649519999999995,-0.038545646031189935
Wadiasaurus,-39.82536,-39.82536,0,0,0,1,0,0.0,-0.30335579218285075
Walteria,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Watongia,2.689371,2.689371,0,0,1,0,0,0.0,-0.30335579218285075
Xiyukannemeyeria,60.65037,61.32352,0,1,0,0,0,0.6731499999999997,-0.26501700669919
Yikezhaogia,42.97892,42.97892,0,1,0,0,0,0.0,-0.30335579218285075
Zambiasaurus,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.30335579218285075
