occurrence_no_x,locality,county_original,state,cc,notes,genus,age_max,age_min
1578530,Rio Grande do Sul,,Rio Grande do Sul,BR,,Guaibasaurus,227,208.5
1578530,Rio Grande do Sul,,Rio Grande do Sul,BR,,Guaibasaurus,227,208.5
1593261,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,Maehary,227,208.5
1598305,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,Microsphenodon,227,208.5
1615939,Rio Grande do Sul,Dilermando de Aguiar,Rio Grande do Sul,BR,,Gamatavus,242,237
1624818,Rio Grande do Sul,,Rio Grande do Sul,BR,,Amanasaurus,237,227
1633028,Rio Grande do Sul,Sao Joao do Polesine,Rio Grande do Sul,BR,,Venetoraptor,237,227
1637389,Rio Grande do Sul,,Rio Grande do Sul,BR,,Macrocollum,227,208.5
1651915,Rio Grande do Sul,,Rio Grande do Sul,BR,,Prestosuchus,237,227
N132,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N133,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N134,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N135,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N136,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Teyumbaita,227,208.5
N137,Rio Grande do Sul,Vila Kennedy,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N138,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N139,Rio Grande do Sul,Rio Campinas,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N140,Rio Grande do Sul,Vila Kennedy,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N141,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N142,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N143,Rio Grande do Sul,Arroio do So,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N144,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N145,Rio Grande do Sul,Arroio do So,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N146,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N147,Rio Grande do Sul,Vila Kennedy,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N148,Rio Grande do Sul,Vila Kennedy,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N149,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N15,Rio Grande do Sul,Linha Sao Luiz,Rio Grande do Sul,BR,,Clevosaurus,227,208.5
N150,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N151,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N152,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N153,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N154,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N155,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N156,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N157,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N158,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N159,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N16,Rio Grande do Sul,Linha Sao Luiz,Rio Grande do Sul,BR,,Clevosaurus,227,208.5
N160,Rio Grande do Sul,Piche,Rio Grande do Sul,BR,,Buriolestes,227,208.5
N161,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N162,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N163,Rio Grande do Sul,Toroqua,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N164,Rio Grande do Sul,Toroqua,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N165,Rio Grande do Sul,Toroqua,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N166,Rio Grande do Sul,Toroqua,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N167,Rio Grande do Sul,Toroqua,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N168,Rio Grande do Sul,Toroqua,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N169,Rio Grande do Sul,Toroqua,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N17,Rio Grande do Sul,Linha Sao Luiz,Rio Grande do Sul,BR,,Clevosaurus,227,208.5
N170,Rio Grande do Sul,Toroqua,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N171,Rio Grande do Sul,Toroqua,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N172,Rio Grande do Sul,Toroqua,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N173,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N175,Rio Grande do Sul,Ribeirao,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N176,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N177,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N178,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N179,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N18,Rio Grande do Sul,Linha Sao Luiz,Rio Grande do Sul,BR,,Clevosaurus,227,208.5
N180,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N181,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N182,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N183,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N184,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N185,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N186,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N187,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N188,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N189,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N19,Rio Grande do Sul,Linha Sao Luiz,Rio Grande do Sul,BR,,Microsphenodon,227,208.5
N190,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N191,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N192,Rio Grande do Sul,Rincao dos Weiss,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N193,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N194,Rio Grande do Sul,Acegua,Rio Grande do Sul,BR,,Provelosaurus,266.9,264.3
N195,Rio Grande do Sul,Sesmaria do Pinhal 1,Rio Grande do Sul,BR,,Clevosaurus,227,208.5
N196,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Prestosuchus,242,237
N197,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N198,Rio Grande do Sul,Buriol,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N199,Rio Grande do Sul,Buriol,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N20,Rio Grande do Sul,Linha Sao Luiz,Rio Grande do Sul,BR,,Clevosaurus,227,208.5
N200,Rio Grande do Sul,"cff Rafael provavel material do MNRJ se sao os mesmo do livro tombo, Alemoa",Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N21,Rio Grande do Sul,Linha Sao Luiz,Rio Grande do Sul,BR,,Clevosaurus,227,208.5
N22,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N23,Rio Grande do Sul,Buriol,Rio Grande do Sul,BR,,Ixalerpeton,227,208.5
N24,Rio Grande do Sul,Buriol,Rio Grande do Sul,BR,,Buriolestes,227,208.5
N25,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Provelosaurus,266.9,264.3
N26,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Provelosaurus,266.9,264.3
N27,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Provelosaurus,266.9,264.3
N28,Rio Grande do Sul,Minuano,Rio Grande do Sul,BR,,Provelosaurus,266.9,264.3
N29,Rio Grande do Sul,Rincao dos Weiss,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N30,Rio Grande do Sul,Rincao dos Weiss,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N31,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N32,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Procolophon,251.2,247.2
N33,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Teyumbaita,227,208.5
N34,Rio Grande do Sul,Linha Sao Luiz,Rio Grande do Sul,BR,,Maehary,227,208.5
N35,Rio Grande do Sul,Sesmaria do Pinhal 2,Rio Grande do Sul,BR,,Guaibasaurus,227,208.5
N36,Rio Grande do Sul,Linha Sao Luiz,Rio Grande do Sul,BR,,Guaibasaurus,227,208.5
N37,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Saturnalia,227,208.5
N38,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Nhandumirim,227,208.5
N39,Rio Grande do Sul,Piche,Rio Grande do Sul,BR,,Buriolestes,227,208.5
N40,Rio Grande do Sul,Varzea do Agudo,Rio Grande do Sul,BR,,Stenoscelida,227,208.5
N41,Rio Grande do Sul,Varzea do Agudo,Rio Grande do Sul,BR,,Pampadromaeus,227,208.5
N42,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Candelaria,242,237
N43,Rio Grande do Sul,Buriol,Rio Grande do Sul,BR,,Buriolestes,227,208.5
N44,Rio Grande do Sul,Agua Negra,Rio Grande do Sul,BR,,Unaysaurus,227,208.5
N45,Rio Grande do Sul,Agudo,Rio Grande do Sul,BR,,Macrocollum,227,208.5
N46,Rio Grande do Sul,Pivetta,Rio Grande do Sul,BR,,Amanasaurus,227,208.5
N47,Rio Grande do Sul,Pivetta,Rio Grande do Sul,BR,,Amanasaurus,227,208.5
N48,Rio Grande do Sul,Buriol,Rio Grande do Sul,BR,,Venetoraptor,227,208.5
N49,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Parvosuchus,242,237
N50,Rio Grande do Sul,Marchezan,Rio Grande do Sul,BR,,Gnathovorax,227,208.5
N51,Rio Grande do Sul,Faixa Nova Area,Rio Grande do Sul,BR,,Aetosauroides,227,208.5
N52,Rio Grande do Sul,Faixa Nova Area,Rio Grande do Sul,BR,,Aetosauroides,227,208.5
N53,Rio Grande do Sul,Piche,Rio Grande do Sul,BR,,Aetosauroides,227,208.5
N55,Rio Grande do Sul,BR 158 federal road,Rio Grande do Sul,BR,,Gamatavus,242,237
N56,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Prestosuchus,242,237
N57,Rio Grande do Sul,Schoenstatt,Rio Grande do Sul,BR,,Kuruxuchampsa,237,227
N58,Rio Grande do Sul,Buriol,Rio Grande do Sul,BR,,Aetosauroides,227,208.5
N59,Rio Grande do Sul,Linha Sao Luiz,Rio Grande do Sul,BR,,Clevosaurus,227,208.5
N61,Rio Grande do Sul,Porto Mariante 2,Rio Grande do Sul,BR,,Brasinorhynchus,242,237
N62,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N63,Rio Grande do Sul,Buriol,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N64,Rio Grande do Sul,Buriol,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N67,Rio Grande do Sul,Vila Kennedy,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N68,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Prestosuchus,242,237
N69,Rio Grande do Sul,Sao Jose,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N70,Rio Grande do Sul,Sao Jose,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N71,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N72,Rio Grande do Sul,Vale do Sol,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N73,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N74,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Prestosuchus,242,237
N75,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N76,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N77,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
N78,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,Hyperodapedon,227,208.5
820354,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820354,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820354,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820354,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820355,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820355,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820355,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820355,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820355,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820355,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820355,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820355,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820355,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820355,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820355,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820355,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820355,Sao Paulo,,Sao Paulo,BR,,Stereosternum,290.1,283.5
820356,Sao Paulo,,Sao Paulo,BR,,Brazilosaurus,290.1,283.5
820356,Sao Paulo,,Sao Paulo,BR,,Brazilosaurus,290.1,283.5
820356,Sao Paulo,,Sao Paulo,BR,,Brazilosaurus,290.1,283.5
820478,Sao Paulo,Tatui,Sao Paulo,BR,,Brazilosaurus,290.1,283.5
820479,Sao Paulo,Itapetininga,Sao Paulo,BR,,Stereosternum,290.1,283.5
820479,Sao Paulo,Itapetininga,Sao Paulo,BR,,Stereosternum,290.1,283.5
820479,Sao Paulo,Itapetininga,Sao Paulo,BR,,Stereosternum,290.1,283.5
820479,Sao Paulo,Itapetininga,Sao Paulo,BR,,Stereosternum,290.1,283.5
820480,Sao Paulo,Itapetininga,Sao Paulo,BR,,Mesosaurus,290.1,283.5
820482,Sao Paulo,Rio Claro,Sao Paulo,BR,,Stereosternum,290.1,283.5
820574,Sao Paulo,Piracicaba,Sao Paulo,BR,,Stereosternum,290.1,283.5
820929,Sao Paulo,,Sao Paulo,BR,,Mesosaurus,290.1,283.5
821003,Sao Paulo,Rio Claro,Sao Paulo,BR,,Mesosaurus,290.1,283.5
821180,Sao Paulo,,Sao Paulo,BR,,Mesosaurus,290.1,283.5
821454,Sao Paulo,Rio Claro,Sao Paulo,BR,,Stereosternum,290.1,283.5
821454,Sao Paulo,Rio Claro,Sao Paulo,BR,,Stereosternum,290.1,283.5
821454,Sao Paulo,Rio Claro,Sao Paulo,BR,,Stereosternum,290.1,283.5
821454,Sao Paulo,Rio Claro,Sao Paulo,BR,,Stereosternum,290.1,283.5
821454,Sao Paulo,Rio Claro,Sao Paulo,BR,,Stereosternum,290.1,283.5
821454,Sao Paulo,Rio Claro,Sao Paulo,BR,,Stereosternum,290.1,283.5
821454,Sao Paulo,Rio Claro,Sao Paulo,BR,,Stereosternum,290.1,283.5
821454,Sao Paulo,Rio Claro,Sao Paulo,BR,,Stereosternum,290.1,283.5
821454,Sao Paulo,Rio Claro,Sao Paulo,BR,,Stereosternum,290.1,283.5
821454,Sao Paulo,Rio Claro,Sao Paulo,BR,,Stereosternum,290.1,283.5
821455,Sao Paulo,Rio Claro,Sao Paulo,BR,,Brazilosaurus,290.1,283.5
821455,Sao Paulo,Rio Claro,Sao Paulo,BR,,Brazilosaurus,290.1,283.5
789759,British Columbia,,British Columbia,CA,,Wapitisaurus,251.2,248.9
820942,British Columbia,,British Columbia,CA,,Callawayia,227,208.5
882304,British Columbia,,British Columbia,CA,,Shastasaurus,216.7,213.2
882305,British Columbia,,British Columbia,CA,,Macgowania,216.7,213.2
882306,British Columbia,,British Columbia,CA,,Callawayia,216.7,213.2
920238,British Columbia,,British Columbia,CA,,Grippia,251.2,248.9
920238,British Columbia,,British Columbia,CA,,Grippia,251.2,248.9
920239,British Columbia,,British Columbia,CA,,Gulosaurus,251.2,248.9
920239,British Columbia,,British Columbia,CA,,Gulosaurus,251.2,248.9
933496,British Columbia,,British Columbia,CA,,Sikannisuchus,227,208.5
933497,British Columbia,,British Columbia,CA,,Metashastasaurus,227,208.5
933499,British Columbia,,British Columbia,CA,,Sikannisuchus,227,208.5
933502,British Columbia,,British Columbia,CA,,Sikannisuchus,227,208.5
933503,British Columbia,,British Columbia,CA,,Metashastasaurus,227,208.5
933505,British Columbia,,British Columbia,CA,,Sikannisuchus,227,208.5
1134411,British Columbia,,British Columbia,CA,,Hudsonelpidia,227,208.5
1134412,British Columbia,,British Columbia,CA,,Macgowania,227,208.5
1181752,British Columbia,,British Columbia,CA,,Paralonectes,251.2,248.9
1181753,British Columbia,,British Columbia,CA,,Paralonectes,251.2,248.9
1181754,British Columbia,,British Columbia,CA,,Paralonectes,247.2,237
1181755,British Columbia,,British Columbia,CA,,Thalattosaurus,247.2,237
1181756,British Columbia,,British Columbia,CA,,Agkistrognathus,251.2,248.9
1181757,British Columbia,,British Columbia,CA,,Thalattosaurus,247.2,237
1419118,British Columbia,,British Columbia,CA,,Phalarodon,251.2,248.9
1419119,British Columbia,,British Columbia,CA,,Phalarodon,251.2,248.9
1419120,British Columbia,,British Columbia,CA,,Phalarodon,247.2,237
1420107,British Columbia,,British Columbia,CA,,Utatsusaurus,251.902,248.9
1420108,British Columbia,,British Columbia,CA,,Utatsusaurus,251.2,248.9
1420149,British Columbia,,British Columbia,CA,,Parvinatator,248.9,237
1529520,British Columbia,,British Columbia,CA,,Phalarodon,251.2,248.9
1529521,British Columbia,,British Columbia,CA,,Phalarodon,251.2,248.9
535875,Nova Scotia,Kings,Nova Scotia,CA,,Brachychirotherium,237,227
535877,Nova Scotia,Kings,Nova Scotia,CA,,Grallator,237,227
690312,Nova Scotia,,Nova Scotia,CA,,Protosuchus,201.4,199.5
690316,Nova Scotia,,Nova Scotia,CA,,Protosuchus,201.4,199.5
690318,Nova Scotia,,Nova Scotia,CA,,Clevosaurus,201.4,199.5
690319,Nova Scotia,,Nova Scotia,CA,,Protosuchus,201.4,199.5
690320,Nova Scotia,,Nova Scotia,CA,,Ammosaurus,201.4,199.5
690321,Nova Scotia,,Nova Scotia,CA,,Clevosaurus,201.4,199.5
690323,Nova Scotia,,Nova Scotia,CA,,Protosuchus,201.4,199.5
690324,Nova Scotia,,Nova Scotia,CA,,Clevosaurus,201.4,199.5
690330,Nova Scotia,,Nova Scotia,CA,,Protosuchus,201.4,199.5
690331,Nova Scotia,,Nova Scotia,CA,,Ammosaurus,201.4,199.5
690332,Nova Scotia,,Nova Scotia,CA,,Clevosaurus,201.4,199.5
690333,Nova Scotia,,Nova Scotia,CA,,Clevosaurus,201.4,199.5
690334,Nova Scotia,,Nova Scotia,CA,,Protosuchus,201.4,199.5
690335,Nova Scotia,,Nova Scotia,CA,,Ammosaurus,201.4,199.5
690336,Nova Scotia,,Nova Scotia,CA,,Clevosaurus,201.4,199.5
748041,Nova Scotia,Kings,Nova Scotia,CA,,Acadiella,237,227
748059,Nova Scotia,Hants,Nova Scotia,CA,,Haligonia,237,227
748801,Nova Scotia,Kings,Nova Scotia,CA,,Scoloparia,237,227
811667,Nova Scotia,Hants County,Nova Scotia,CA,,Scoloparia,237,227
811785,Nova Scotia,Kings County,Nova Scotia,CA,,Hypsognathus,227,208.5
933482,Nova Scotia,Hants,Nova Scotia,CA,,Teraterpeton,237,227
933484,Nova Scotia,Hants,Nova Scotia,CA,,Teraterpeton,237,227
933490,Nova Scotia,,Nova Scotia,CA,,Hyperodapedon,237,227
933495,Nova Scotia,Digby,Nova Scotia,CA,,Rutiodon,227,208.5
1100719,Nova Scotia,Kings,Nova Scotia,CA,,Grallator,237,227
1100720,Nova Scotia,Digby,Nova Scotia,CA,,Grallator,227,208.5
1371695,Nova Scotia,,Nova Scotia,CA,,Hypsognathus,237,227
1520765,Nova Scotia,Kings,Nova Scotia,CA,,Oryctorhynchus,237,227
1520767,Nova Scotia,Hants,Nova Scotia,CA,,Oryctorhynchus,237,227
1611404,Nova Scotia,Digby,Nova Scotia,CA,,Eubrontes,227,208.5
1611407,Nova Scotia,Kings,Nova Scotia,CA,,Coelurosaurichnus,237,227
1611415,Nova Scotia,,Nova Scotia,CA,,Sclerosaurus,247.2,242
1611416,Nova Scotia,,Nova Scotia,CA,,Anomoiodon,247.2,242
1611419,Nova Scotia,,Nova Scotia,CA,,Tanystropheus,247.2,242
150315,Switzerland,,,CH,,Neusticosaurus,247.2,237
150316,Switzerland,,,CH,,Mixosaurus,247.2,237
220070,Switzerland,,Aargau,CH,,Plateosaurus,227,208.5
220071,Switzerland,,Aargau,CH,,Aetosaurus,227,208.5
220072,Switzerland,,Aargau,CH,,Saltoposuchus,227,208.5
220073,Switzerland,,Aargau,CH,,Liliensternus,227,208.5
479551,Switzerland,Liestal,Basel-Landschaft,CH,,Gresslyosaurus,213.2,208.5
479551,Switzerland,Liestal,Basel-Landschaft,CH,,Gresslyosaurus,213.2,208.5
479563,Switzerland,,Schaffhausen,CH,,Plateosaurus,227,208.5
504257,Switzerland,,Schaffhausen,CH,,Eudimorphodon,227,208.5
504266,Switzerland,,Schaffhausen,CH,,Eudimorphodon,208.5,201.4
504276,Switzerland,,Schaffhausen,CH,,Variodens,208.5,201.4
644889,Switzerland,,Graubunden,CH,,Tetrasauropus,227,208.5
644890,Switzerland,,Graubunden,CH,,Eubrontes,227,208.5
644890,Switzerland,,Graubunden,CH,,Eubrontes,227,208.5
644890,Switzerland,,Graubunden,CH,,Eubrontes,227,208.5
644890,Switzerland,,Graubunden,CH,,Eubrontes,227,208.5
644890,Switzerland,,Graubunden,CH,,Eubrontes,227,208.5
644890,Switzerland,,Graubunden,CH,,Eubrontes,227,208.5
644890,Switzerland,,Graubunden,CH,,Eubrontes,227,208.5
644890,Switzerland,,Graubunden,CH,,Eubrontes,227,208.5
644890,Switzerland,,Graubunden,CH,,Eubrontes,227,208.5
644890,Switzerland,,Graubunden,CH,,Eubrontes,227,208.5
644890,Switzerland,,Graubunden,CH,,Eubrontes,227,208.5
644890,Switzerland,,Graubunden,CH,,Eubrontes,227,208.5
644890,Switzerland,,Graubunden,CH,,Eubrontes,227,208.5
792529,Switzerland,,Basel-Landschaft,CH,,Sclerosaurus,247.2,244.7
797942,Switzerland,Mendrisio,Ticino,CH,,Macrocnemus,247.2,242
797942,Switzerland,Mendrisio,Ticino,CH,,Macrocnemus,247.2,242
797944,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,243.8,242
797945,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,243.8,242
797946,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,243.8,242
797946,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,243.8,242
797947,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,243.8,242
797947,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,243.8,242
797947,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,243.8,242
797947,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,243.8,242
797948,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,242,239.7
797948,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,242,239.7
797949,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,242,239.7
797949,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,242,239.7
797949,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,242,239.7
797950,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,242,239.7
797950,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,242,239.7
797950,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,242,239.7
797950,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,242,239.7
797950,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,242,239.7
797951,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,247.2,242
797952,Switzerland,Mendrisio,Kanton Tessin,CH,,Serpianosaurus,247.2,237
797952,Switzerland,Mendrisio,Kanton Tessin,CH,,Serpianosaurus,247.2,237
797952,Switzerland,Mendrisio,Kanton Tessin,CH,,Serpianosaurus,247.2,237
797952,Switzerland,Mendrisio,Kanton Tessin,CH,,Serpianosaurus,247.2,237
797952,Switzerland,Mendrisio,Kanton Tessin,CH,,Serpianosaurus,247.2,237
797953,Switzerland,Mendrisio,Kanton Tessin,CH,,Macrocnemus,247.2,237
797954,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,247.2,237
797955,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,247.2,237
797956,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,247.2,237
797956,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,247.2,237
797956,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,247.2,237
797956,Switzerland,Mendrisio,Ticino,CH,,Serpianosaurus,247.2,237
797957,Switzerland,Mendrisio,Ticino,CH,,Macrocnemus,242,237
805166,Switzerland,commune Filisur,Canton Grisons,CH,,Raeticodactylus,213.2,201.4
805168,Switzerland,,Canton Grisons,CH,,Caviramus,213.2,201.4
884857,Switzerland,,,CH,,Cymbospondylus,243.8,242
923791,Switzerland,Mendrisio,Ticino,CH,,Ticinosuchus,247.2,242
923792,Switzerland,Mendrisio,Ticino,CH,,Ticinosuchus,247.2,242
931597,Switzerland,,Ticino,CH,,Tanystropheus,242,237
950445,Switzerland,Mendrisio,Kanton Tessin,CH,,Cyamodus,247.2,237
950446,Switzerland,Mendrisio,Kanton Tessin,CH,,Paraplacodus,247.2,237
950446,Switzerland,Mendrisio,Kanton Tessin,CH,,Paraplacodus,247.2,237
950446,Switzerland,Mendrisio,Kanton Tessin,CH,,Paraplacodus,247.2,237
950446,Switzerland,Mendrisio,Kanton Tessin,CH,,Paraplacodus,247.2,237
950446,Switzerland,Mendrisio,Kanton Tessin,CH,,Paraplacodus,247.2,237
