,id,occurrence_no,genus,Locality,county_original,state,cc
395,3027,789399,Ophiacodon,Baylor,Baylor,Texas,US
396,3026,789657,Sinophoneus,Gansu,,Gansu,CN
397,3022,789658,Sinophoneus,Gansu,,Gansu,CN
398,3023,789658,Sinophoneus,Gansu,,Gansu,CN
399,3024,789658,Sinophoneus,Gansu,,Gansu,CN
400,3025,789658,Sinophoneus,Gansu,,Gansu,CN
401,3019,789659,Biseridens,Gansu,,Gansu,CN
402,3020,789659,Biseridens,Gansu,,Gansu,CN
403,3021,789659,Biseridens,Gansu,,Gansu,CN
404,3017,789745,Varanosaurus,Baylor,Baylor,Texas,US
405,3018,789745,Varanosaurus,Baylor,Baylor,Texas,US
406,3016,789757,Secodontosaurus,Baylor,Baylor,Texas,US
407,3015,789774,Elephantosaurus,Bashkortostan,,Bashkortostan,RU
408,3014,789818,Clepsydrops,Vermilion,Vermilion,Illinois,US
409,3013,789819,Clepsydrops,Vermilion,Vermilion,Illinois,US
410,3012,789820,Clepsydrops,Vermilion,Vermilion,Illinois,US
411,3011,789843,Dimetrodon,Baylor/Willbarger,Baylor/Willbarger,Texas,US
412,3010,789844,Ennatosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
413,3005,789940,Ianthasaurus,Anderson,Anderson,Kansas,US
414,3006,789940,Ianthasaurus,Anderson,Anderson,Kansas,US
415,3007,789940,Ianthasaurus,Anderson,Anderson,Kansas,US
416,3008,789940,Ianthasaurus,Anderson,Anderson,Kansas,US
417,3009,789940,Ianthasaurus,Anderson,Anderson,Kansas,US
418,3004,789942,Xyrospondylus,Anderson,Anderson,Kansas,US
419,3002,789971,Ophiacodon,Archer,Archer,Texas,US
420,3003,789971,Ophiacodon,Archer,Archer,Texas,US
421,3001,789976,Haptodus,Weisseritzkreis,Weisseritzkreis,Saxony,DE
422,2995,789977,Haptodus,Weisseritzkreis,Weisseritzkreis,Saxony,DE
423,2996,789977,Haptodus,Weisseritzkreis,Weisseritzkreis,Saxony,DE
424,2997,789977,Haptodus,Weisseritzkreis,Weisseritzkreis,Saxony,DE
425,2998,789977,Haptodus,Weisseritzkreis,Weisseritzkreis,Saxony,DE
426,2999,789977,Haptodus,Weisseritzkreis,Weisseritzkreis,Saxony,DE
427,3000,789977,Haptodus,Weisseritzkreis,Weisseritzkreis,Saxony,DE
428,2994,789978,Cutleria,San Miguel,San Miguel,Colorado,US
429,2993,789980,Ophiacodon,San Miguel,San Miguel,Colorado,US
430,2992,789983,Vaughnictis,San Miguel,San Miguel,Colorado,US
431,2991,789990,Vaughnictis,San Miguel,San Miguel,Colorado,US
432,2990,789992,Cutleria,San Miguel,San Miguel,Colorado,US
433,2989,790151,Heleosaurus,Victoria West (Ubuntu),Victoria West (Ubuntu),Northern Cape,ZA
434,2988,790154,Archaeovenator,Greenwood,Greenwood,Kansas,US
435,2987,790217,Titanophoneus,Orenburg,,Orenburg,RU
436,2986,790218,Ulemica,Orenburg,,Orenburg,RU
437,2985,790298,Apsisaurus,Archer,Archer,Texas,US
438,2984,790357,Dimetrodon,Knox,Knox,Texas,US
439,2983,790361,Dimetrodon,Knox,Knox,Texas,US
440,2982,790374,Dimetrodon,Knox,Knox,Texas,US
441,2981,790380,Edaphosaurus,Knox,Knox,Texas,US
442,2980,790382,Dimetrodon,Knox,Knox,Texas,US
443,2979,790397,Dicynodontipus,Rio Negro,,Rio Negro,AR
444,2978,790398,Dicynodontipus,Rio Negro,,Rio Negro,AR
445,2977,790399,Dicynodontipus,Rio Negro,,Rio Negro,AR
446,2976,790400,Dicynodontipus,Rio Negro,,Rio Negro,AR
447,2975,790402,Dicynodontipus,Rio Negro,,Rio Negro,AR
448,2974,790494,Ophiacodon,Noble,Noble,Oklahoma,US
449,2973,790495,Dimetrodon,Noble,Noble,Oklahoma,US
450,2972,790502,Ophiacodon,Archer,Archer,Texas,US
451,2971,790503,Secodontosaurus,Wichita,Wichita,Texas,US
452,2970,790517,Sphenacodon,Rio Arriba,Rio Arriba,New Mexico,US
453,2969,790518,Clepsydrops,Vermilion,Vermilion,Illinois,US
454,2968,790519,Clepsydrops,Vermilion,Vermilion,Illinois,US
455,2967,790521,Varanosaurus,Baylor/Willbarger,Baylor/Willbarger,Texas,US
456,2966,790523,Sphenacodon,Sandoval,Sandoval,New Mexico,US
457,2965,790524,Dimetrodon,Sandoval,Sandoval,New Mexico,US
458,2964,790527,Ophiacodon,Rio Arriba,Rio Arriba,New Mexico,US
459,2963,790528,Ophiacodon,Baylor,Baylor,Texas,US
460,2962,790529,Ophiacodon,Archer,Archer,Texas,US
461,2961,790531,Ophiacodon,Baylor,Baylor,Texas,US
462,2960,790532,Ophiacodon,Archer,Archer,Texas,US
463,2959,790533,Ophiacodon,Archer,Archer,Texas,US
464,2958,790535,Ophiacodon,Wichita,Wichita,Texas,US
465,2957,790998,Ctenospondylus,Archer,Archer,Texas,US
466,2956,790999,Varanosaurus,Archer,Archer,Texas,US
467,2955,791000,Ophiacodon,Archer,Archer,Texas,US
468,2954,791002,Ulemosaurus,Novosergievka,Novosergievka,Orenburg,RU
469,2953,791004,Idelesaurus,Tetyushi,Tetyushi,Tatarstan,RU
470,2952,791557,Archaeothyris,Pilsen-North,Pilsen-North,Pilsen,CZ
471,2950,791558,Archaeothyris,Jefferson,Jefferson,Ohio,US
472,2951,791558,Archaeothyris,Jefferson,Jefferson,Ohio,US
473,2948,791563,Ophiacodon,Archer,Archer,Texas,US
474,2949,791563,Ophiacodon,Archer,Archer,Texas,US
475,2947,791564,Ophiacodon,Archer,Archer,Texas,US
476,2946,791565,Ophiacodon,Archer,Archer,Texas,US
477,2945,791566,Ophiacodon,Archer,Archer,Texas,US
478,2944,791567,Ophiacodon,Archer,Archer,Texas,US
479,2943,791568,Ophiacodon,Baylor,Baylor,Texas,US
480,2942,791569,Ophiacodon,Wichita,Wichita,Texas,US
481,2941,791570,Ophiacodon,Archer,Archer,Texas,US
482,2940,791571,Ophiacodon,Archer,Archer,Texas,US
483,2939,791574,Ophiacodon,Archer,Archer,Texas,US
484,2938,791586,Ophiacodon,Baylor,Baylor,Texas,US
485,2937,791587,Ophiacodon,Archer,Archer,Texas,US
486,2936,791588,Ophiacodon,Cotton,Cotton,Oklahoma,US
487,2935,791755,Titanophoneus,Apastovo,Apastovo,Tatarstan,RU
488,2934,792651,Ulemosaurus,Sterlibashevo,Sterlibashevo,Bashkortostan,RU
489,2932,794392,Casea,Knox,Knox,Texas,US
490,2933,794392,Casea,Knox,Knox,Texas,US
491,2931,794730,Burnetia,Camdeboo,Camdeboo,Eastern Cape,ZA
492,2930,794749,Lobalopex,Victoria West (Ubuntu),Victoria West (Ubuntu),Northern Cape,ZA
493,2929,794750,Lophorhinus,Beaufort West,Beaufort West,Western Cape,ZA
494,2914,794751,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
495,2915,794751,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
496,2916,794751,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
497,2917,794751,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
498,2918,794751,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
499,2919,794751,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
500,2920,794751,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
501,2921,794751,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
502,2922,794751,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
503,2923,794751,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
504,2924,794751,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
505,2925,794751,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
506,2926,794751,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
507,2927,794751,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
508,2928,794751,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
509,2913,794752,Tropidostoma,Beaufort West,Beaufort West,Western Cape,ZA
510,2912,794754,Ictidosuchops,Beaufort West,Beaufort West,Western Cape,ZA
511,2911,794756,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
512,2909,794757,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
513,2910,794757,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
514,2908,794758,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
515,2904,794773,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
516,2905,794773,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
517,2906,794773,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
518,2907,794773,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
519,2903,794775,Emydops,Beaufort West,Beaufort West,Western Cape,ZA
520,2902,794776,Pristerodon,Beaufort West,Beaufort West,Western Cape,ZA
521,2901,794780,Oudenodon,Beaufort West,Beaufort West,Western Cape,ZA
522,2900,794781,Lycaenops,Beaufort West,Beaufort West,Western Cape,ZA
523,2896,794789,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
524,2897,794789,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
525,2898,794789,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
526,2899,794789,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
527,2895,794791,Emydops,Beaufort West,Beaufort West,Western Cape,ZA
528,2894,794793,Pristerodon,Beaufort West,Beaufort West,Western Cape,ZA
529,2893,794794,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
530,2892,794795,Oudenodon,Beaufort West,Beaufort West,Western Cape,ZA
531,2877,794881,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
532,2878,794881,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
533,2879,794881,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
534,2880,794881,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
535,2881,794881,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
536,2882,794881,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
537,2883,794881,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
538,2884,794881,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
539,2885,794881,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
540,2886,794881,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
541,2887,794881,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
542,2888,794881,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
543,2889,794881,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
544,2890,794881,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
545,2891,794881,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
546,2876,794883,Oudenodon,Beaufort West,Beaufort West,Western Cape,ZA
547,2870,794884,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
548,2871,794884,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
549,2872,794884,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
550,2873,794884,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
551,2874,794884,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
552,2875,794884,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
553,2848,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
554,2849,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
555,2850,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
556,2851,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
557,2852,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
558,2853,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
559,2854,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
560,2855,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
561,2856,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
562,2857,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
563,2858,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
564,2859,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
565,2860,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
566,2861,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
567,2862,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
568,2863,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
569,2864,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
570,2865,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
571,2866,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
572,2867,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
573,2868,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
574,2869,794886,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
575,2847,794887,Tropidostoma,Beaufort West,Beaufort West,Western Cape,ZA
576,2842,794888,Oudenodon,Beaufort West,Beaufort West,Western Cape,ZA
577,2843,794888,Oudenodon,Beaufort West,Beaufort West,Western Cape,ZA
578,2844,794888,Oudenodon,Beaufort West,Beaufort West,Western Cape,ZA
579,2845,794888,Oudenodon,Beaufort West,Beaufort West,Western Cape,ZA
580,2846,794888,Oudenodon,Beaufort West,Beaufort West,Western Cape,ZA
581,2841,794889,Cynosaurus,Beaufort West,Beaufort West,Western Cape,ZA
582,2840,794890,Emydops,Beaufort West,Beaufort West,Western Cape,ZA
583,2839,794892,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
584,2838,794893,Tropidostoma,Beaufort West,Beaufort West,Western Cape,ZA
585,2831,794894,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
586,2832,794894,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
587,2833,794894,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
588,2834,794894,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
589,2835,794894,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
590,2836,794894,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
591,2837,794894,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
592,2830,794896,Pristerodon,Beaufort West,Beaufort West,Western Cape,ZA
593,2829,794897,Ictidosuchops,Beaufort West,Beaufort West,Western Cape,ZA
594,2825,794898,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
595,2826,794898,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
596,2827,794898,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
597,2828,794898,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
598,2820,794899,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
599,2821,794899,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
600,2822,794899,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
601,2823,794899,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
602,2824,794899,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
603,2819,794900,Pristerodon,Beaufort West,Beaufort West,Western Cape,ZA
604,2818,794902,Oudenodon,Beaufort West,Beaufort West,Western Cape,ZA
605,2817,794903,Charassognathus,Beaufort West,Beaufort West,Western Cape,ZA
606,2816,795314,Moschowhaitsia,Vyazniki,Vyazniki,Vladimir,RU
607,2815,795360,Megawhaitsia,Vyazniki,Vyazniki,Vladimir,RU
608,2814,795361,Megawhaitsia,Tonshaevo,Tonshaevo,Nizhnii Novgorod,RU
609,2813,795425,Elliotsmithia,Prince Albert,Prince Albert,Western Cape,ZA
610,2812,796173,Syodon,Krasnopartizan,Krasnopartizan,Orenburg,RU
611,2811,796174,Deuterosaurus,Krasnopartizan,Krasnopartizan,Orenburg,RU
612,2810,796175,Porosteognathus,Krasnopartizan,Krasnopartizan,Orenburg,RU
613,2804,797626,Mesenosaurus,Mezen',Mezen',Arkhangelsk,RU
614,2805,797626,Mesenosaurus,Mezen',Mezen',Arkhangelsk,RU
615,2806,797626,Mesenosaurus,Mezen',Mezen',Arkhangelsk,RU
616,2807,797626,Mesenosaurus,Mezen',Mezen',Arkhangelsk,RU
617,2808,797626,Mesenosaurus,Mezen',Mezen',Arkhangelsk,RU
618,2809,797626,Mesenosaurus,Mezen',Mezen',Arkhangelsk,RU
619,2792,797634,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
620,2793,797634,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
621,2794,797634,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
622,2795,797634,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
623,2796,797634,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
624,2797,797634,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
625,2798,797634,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
626,2799,797634,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
627,2800,797634,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
628,2801,797634,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
629,2802,797634,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
630,2803,797634,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
631,2791,797657,Watongia,Blaine,Blaine,Oklahoma,US
632,2790,799684,Syodon,Malmysh,Malmysh,Kirov,RU
633,2789,799800,Ophiacodon,Grant,Grant,Oklahoma,US
634,2788,799801,Clepsydrops,Grant,Grant,Oklahoma,US
635,2787,799802,Dimetrodon,Grant,Grant,Oklahoma,US
636,2784,800149,Biarmosuchus,Ocher,Ocher,Perm,RU
637,2785,800149,Biarmosuchus,Ocher,Ocher,Perm,RU
638,2786,800149,Biarmosuchus,Ocher,Ocher,Perm,RU
639,2783,800924,Biarmosuchus,Ocher,Ocher,Perm,RU
640,2782,807186,Thrinaxodon,,,,AA
641,2781,807229,Thrinaxodon,,,,AA
642,2751,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
643,2752,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
644,2753,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
645,2754,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
646,2755,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
647,2756,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
648,2757,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
649,2758,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
650,2759,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
651,2760,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
652,2761,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
653,2762,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
654,2763,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
655,2764,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
656,2765,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
657,2766,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
658,2767,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
659,2768,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
660,2769,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
661,2770,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
662,2771,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
663,2772,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
664,2773,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
665,2774,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
666,2775,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
667,2776,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
668,2777,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
669,2778,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
670,2779,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
671,2780,807686,Thrinaxodon,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
672,2750,807746,Pentasauropus,Rio Negro,,Rio Negro,AR
673,2744,807747,Thrinaxodon,Kopanong,Kopanong,Free State,ZA
674,2745,807747,Thrinaxodon,Kopanong,Kopanong,Free State,ZA
675,2746,807747,Thrinaxodon,Kopanong,Kopanong,Free State,ZA
676,2747,807747,Thrinaxodon,Kopanong,Kopanong,Free State,ZA
677,2748,807747,Thrinaxodon,Kopanong,Kopanong,Free State,ZA
678,2749,807747,Thrinaxodon,Kopanong,Kopanong,Free State,ZA
679,2743,811550,Hypsiprymnopsis,Somerset,Somerset,England,UK
680,2742,811669,Arctotraversodon,Hants County,Hants County,Nova Scotia,CA
681,2741,811680,Arctotraversodon,Kings County,Kings County,Nova Scotia,CA
682,2736,814160,Microvaranops,Karoo Hoogland,Karoo Hoogland,Northern Cape,ZA
683,2737,814160,Microvaranops,Karoo Hoogland,Karoo Hoogland,Northern Cape,ZA
684,2738,814160,Microvaranops,Karoo Hoogland,Karoo Hoogland,Northern Cape,ZA
685,2739,814160,Microvaranops,Karoo Hoogland,Karoo Hoogland,Northern Cape,ZA
686,2740,814160,Microvaranops,Karoo Hoogland,Karoo Hoogland,Northern Cape,ZA
687,2735,814375,Sphenacodon,Warwickshire,Warwickshire,England,UK
688,2734,814377,Ophiacodon,Warwickshire,Warwickshire,England,UK
689,2733,814503,Anningia,Prince Albert,Prince Albert,Western Cape,ZA
690,2732,814506,Dimetrodon,Cotton,Cotton,Oklahoma,US
691,2731,814507,Dimetrodon,Cotton,Cotton,Oklahoma,US
692,2730,814508,Dimetrodon,Cotton,Cotton,Oklahoma,US
693,2729,814509,Edaphosaurus,Cotton,Cotton,Oklahoma,US
694,2728,817103,Oedaleops,Rio Arriba,Rio Arriba,New Mexico,US
695,2727,821617,Driveria,Knox,Knox,Texas,US
696,2726,821619,Tappenosaurus,Knox,Knox,Texas,US
697,2725,829992,Eubrachiosaurus,Fremont,Fremont,Wyoming,US
698,2724,832695,Placerias,Apache,Apache,Arizona,US
699,2723,832700,Gordonia,Moray,Moray,Scotland,UK
700,2722,832701,Gordonia,Moray,Moray,Scotland,UK
701,2721,832702,Gordonia,Moray,Moray,Scotland,UK
702,2720,832703,Gordonia,Moray,Moray,Scotland,UK
703,2719,832704,Gordonia,Moray,Moray,Scotland,UK
704,2718,832706,Gordonia,Moray,Moray,Scotland,UK
705,2717,832707,Geikia,Moray,Moray,Scotland,UK
706,2716,837170,Placerias,Navajo,Navajo,Arizona,US
707,2715,838921,Placerias,Apache,Apache,Arizona,US
708,2714,838926,Placerias,Apache,Apache,Arizona,US
709,2713,838957,Placerias,Apache,Apache,Arizona,US
710,2712,839584,Antecosuchus,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
711,2711,839585,Rhadiodromus,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
712,2710,839586,Rhinodicynodon,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
713,2709,842376,Placerias,Coconino,Coconino,Arizona,US
714,2708,842777,Placerias,Coconino,Coconino,Arizona,US
715,2707,842787,Placerias,Coconino,Coconino,Arizona,US
716,2706,843112,Placerias,Montgomery,Montgomery,North Carolina,US
717,2705,843441,Protheriodon,Rio Grande do Sul,,Rio Grande do Sul,BR
718,2704,846857,Thomasia,Meurthe-et-Moselle,Meurthe-et-Moselle,Lorraine,FR
719,2703,846858,Thomasia,Meurthe-et-Moselle,Meurthe-et-Moselle,Lorraine,FR
720,2702,846859,Sinoconodon,Meurthe-et-Moselle,Meurthe-et-Moselle,Lorraine,FR
721,2701,846860,Morganucodon,Meurthe-et-Moselle,Meurthe-et-Moselle,Lorraine,FR
722,2700,846861,Morganucodon,Meurthe-et-Moselle,Meurthe-et-Moselle,Lorraine,FR
723,2699,846863,Woutersia,Meurthe-et-Moselle,Meurthe-et-Moselle,Lorraine,FR
724,2698,850788,Raranimus,Gansu,,Gansu,CN
725,2696,851017,Lanthanostegus,Ikwezi,Ikwezi,Eastern Cape,ZA
726,2697,851017,Lanthanostegus,Ikwezi,Ikwezi,Eastern Cape,ZA
727,2695,851071,Glanosuchus,Beaufort West,Beaufort West,Western Cape,ZA
728,2694,851243,Glanosuchus,Prince Albert,Prince Albert,Western Cape,ZA
729,2693,851244,Ictidosaurus,Prince Albert,Prince Albert,Western Cape,ZA
730,2692,853376,Eodicynodon,Prince Albert,Prince Albert,Western Cape,ZA
731,2691,853380,Eodicynodon,Prince Albert,Prince Albert,Eastern Cape,ZA
732,2690,853381,Eodicynodon,Prince Albert,Prince Albert,Western Cape,ZA
733,2689,853382,Eodicynodon,Eastern Cape,,Eastern Cape,ZA
734,2688,853383,Eodicynodon,Prince Albert,Prince Albert,Western Cape,ZA
735,2687,853384,Eodicynodon,Prince Albert,Prince Albert,Western Cape,ZA
736,2686,853657,Ophiacodon,Monroe,Monroe,Ohio,US
737,2685,853659,Mesenosaurus,Comanche,Comanche,Oklahoma,US
738,2684,868180,Menadon,Toliara,,Toliara,MG
739,2683,868181,Menadon,Toliara,,Toliara,MG
740,2681,868182,Menadon,Toliara,,Toliara,MG
741,2682,868182,Menadon,Toliara,,Toliara,MG
742,2679,868183,Dadadon,Toliara,,Toliara,MG
743,2680,868183,Dadadon,Toliara,,Toliara,MG
744,2678,868563,Kannemeyeria,Ukhahlamba,Ukhahlamba,Eastern Cape,ZA
745,2677,877606,Nothogomphodon,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
746,2676,877607,Antecosuchus,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
747,2675,877611,Antecosuchus,Sol'-Iletskiy,Sol'-Iletskiy,Orenburg,RU
748,2674,877612,Uralokannemeyeria,Sol'-Iletskiy,Sol'-Iletskiy,Orenburg,RU
749,2673,877613,Uralokannemeyeria,Sol'-Iletskiy,Sol'-Iletskiy,Orenburg,RU
750,2672,877641,Rhadiodromus,Bashkortostan,,Bashkortostan,RU
751,2671,877642,Rabidosaurus,Bashkortostan,,Bashkortostan,RU
752,2670,879455,Rabidosaurus,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
753,2669,890994,Santacruzodon,Rio Grande do Sul,,Rio Grande do Sul,BR
