genus,lat_range_z_trans,Temperate_N,Tropical,Temperate_S,Antarctic,ts,te,time_span,avg_lam,avg_mu,mat_z_trans_NN,map_z_trans_NN,wmm_z_trans_NN,cmm_z_trans_NN,wmmcmm_z_trans_NN,wetmon_z_trans_NN,drymon_z_trans_NN,wetdry_z_trans_NN,mat_z_trans_WI,map_z_trans_WI,wmm_z_trans_WI,cmm_z_trans_WI,wmmcmm_z_trans_WI,wetmon_z_trans_WI,drymon_z_trans_WI,wetdry_z_trans_WI
Heteropelta,-0.298764409,1,0,0,0,244.34151221421422,244.12000479279277,0.22150742142144964,1.8035208677777779,1.8693690166666668,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913000000002,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215
Horaffia,-0.162826797,1,0,0,0,240.60333105105104,236.9919337997998,3.6113972512512476,0.47468687777777785,0.36335598222222226,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743
Hovasaurus,0.645497625,0,0,1,0,259.6578814214214,249.54961380880883,10.108267612612565,0.23324276666666666,0.30141884666666663,-0.6499438134285713,-0.43765682771428577,0.7955442503571428,-1.1674675199285716,1.4929090287857143,-0.6633579887857142,0.27599537592857143,-0.9003024214999996,-0.6499438134285713,-0.43765682771428577,0.7955442503571428,-1.1674675199285716,1.4929090287857143,-0.6633579887857142,0.27599537592857143,-0.9003024214999996
Howesia,-0.298764409,0,0,1,0,246.52347919719722,242.60221731131134,3.921261885885883,3.0974910033333334,0.38964992000000004,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215
Hupehsuchus,0.103483668,0,1,0,0,249.55262826526527,238.37354765865865,11.179080606606618,1.1236479533333332,0.22006248222222224,-0.34753562238461544,-0.24748875984615376,-0.4877723936153847,-0.15606128753846155,-0.13268935815384614,-0.41712131500000005,-0.0732914713076923,-0.46462767507692315,-0.34753562238461544,-0.24748875984615376,-0.4877723936153847,-0.15606128753846155,-0.13268935815384614,-0.41712131500000005,-0.0732914713076923,-0.46462767507692315
Hwiccewyrm,-0.298764409,1,0,0,0,236.7042029019019,228.2218322842843,8.482370617617619,0.5989943833333334,0.5504840277777778,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Hyperodapedon,4.333987055,0,1,1,0,237.02214417417417,207.93078483583582,29.09135933833835,0.24712612444444443,0.37616332888888887,1.0525975421612903,0.4810773313548388,0.5520519810645163,1.023807974193548,-0.6103190706451614,0.5943741355161292,-0.37341926241935497,0.8585333299999999,1.0525975421612903,0.4810773313548388,0.5520519810645163,1.023807974193548,-0.6103190706451614,0.5943741355161292,-0.37341926241935497,0.8585333299999999
Hypselorhachis,-0.298764409,0,0,1,0,244.0472834874875,243.38024907207208,0.6670344154154293,0.4583784255555555,0.28920773666666666,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215
Hypsognathus,1.579944723,1,1,0,0,236.39971413813814,200.89854318918918,35.50117094894895,0.5154389411111111,1.0972669111111113,1.0704309403333334,0.5593594735641026,0.6214606191282053,0.9901406089230773,-0.5412805476153847,0.7137934759487182,-0.2848963453589744,0.9637850804102563,1.0704309403333334,0.5593594735641026,0.6214606191282053,0.9901406089230773,-0.5412805476153847,0.7137934759487182,-0.2848963453589744,0.9637850804102563
Hypuronector,-0.298764409,0,1,0,0,221.9285315055055,214.94260669169168,6.985924813813824,0.3268109155555555,0.5855202144444444,1.193377754,0.47984326399999994,0.666223052,1.1477513810000002,-0.657731143,0.593073361,-0.3921236289999999,0.864680548,1.193377754,0.47984326399999994,0.666223052,1.1477513810000002,-0.657731143,0.593073361,-0.3921236289999999,0.864680548
Icarosaurus,-0.298764409,0,1,0,0,217.09733924624624,216.17054224424425,0.9267970020019902,0.2328531988888889,0.30857083555555553,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Idiosaura,-0.298764409,0,1,0,0,232.3986998028028,231.59942321821822,0.7992765845845895,0.6922240744444444,0.48116483444444447,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Ignotosaurus,-0.298764409,0,0,1,0,233.03202285285283,232.49750526826827,0.5345175845845631,0.8362347022222222,0.870696868888889,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Incertovenator,-0.298764409,0,0,1,0,233.1613762792793,232.7283763063063,0.4329999729729934,0.9002923455555555,0.9066399533333334,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Indosauriscus,-0.298764409,0,0,1,0,258.37351817117116,258.24680734834834,0.12671082282281532,0.9628185777777777,1.2223420833333332,-0.766473746,-0.046076107,1.691979582,-1.769321822,2.534502489,-0.505604034,0.987962875,-1.00590359,-0.766473746,-0.04607610699999999,1.691979582,-1.769321822,2.534502489,-0.505604034,0.987962875,-1.00590359
Ingentia,-0.298764409,0,0,1,0,222.21694509609608,213.48779893293295,8.729146163163136,0.8232049066666667,0.6790487111111111,1.193377754,0.47984326400000005,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.47984326400000005,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Issi,-0.298764409,1,0,0,0,214.3222012912913,213.72539174374373,0.596809547547565,0.5844799777777777,0.5728471622222222,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Ixalerpeton,-0.050003139,0,0,1,0,238.3410246866867,210.94487284784785,27.396151838838847,0.2829612255555556,0.89367403,0.9935378383448275,0.47314078351724137,0.5328555113793104,0.9616026864482757,-0.5652142593448277,0.5716933334137931,-0.3704705549310346,0.8304185867586207,0.9935378383448275,0.47314078351724137,0.5328555113793104,0.9616026864482757,-0.5652142593448277,0.5716933334137931,-0.3704705549310346,0.8304185867586207
Jaklapallisaurus,-0.298764409,0,0,1,0,218.15815743043044,216.87259152752753,1.2855659029029027,0.16703124666666663,0.3220832255555556,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Jaxtasuchus,-0.298764409,1,0,0,0,239.46770109809808,237.05861262462463,2.409088473473446,0.79386328,0.5863734188888889,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743
Jesairosaurus,-0.298764409,0,1,0,0,244.27090225825827,243.77709595695697,0.493806301301305,1.0254730699999999,0.9285689322222223,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215
Jingshanosaurus,-0.298764409,1,0,0,0,201.11068874274275,200.04185844144143,1.0688303013013183,2.215117091111111,1.4361476977777778,0.636282831,-0.125708183,0.935990845,0.23202465,0.315160617,-0.214917596,-0.605214952,-0.006092633,0.636282831,-0.125708183,0.935990845,0.23202465,0.315160617,-0.214917596,-0.605214952,-0.006092633
Jupijkam,-0.298764409,0,1,0,0,216.22530326726726,215.34712555355355,0.8781777137137112,0.25088046999999997,0.30091522,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Jushatyria,-0.298764409,1,0,0,0,244.4848632952953,244.28203847447446,0.20282482082083675,1.8031125744444445,1.863577441111111,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215
Kadimakara,-0.298764409,0,0,1,0,251.78433695595595,251.3817092092092,0.4026277467467594,4.419932583333333,4.741387601111112,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,-0.2023040419036441,-0.7937412533860894,0.3539525090141904,-0.40869386303978167,0.5648195463948081,-0.9000892006222264,-0.29020261566780353,-0.9483102905564916
Kahneria,-0.298764409,0,1,0,0,271.3821434084084,270.3523363243243,1.0298070840840978,0.4142330711111111,0.41667584555555554,0.606329388,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114,0.606329388,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114
Kalisuchus,-0.298764409,0,0,1,0,251.61927313213215,251.5266196866867,0.09265344544544973,4.441450158888889,4.742099852222222,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,-0.22894551116056439,-0.7917165473001828,0.3524952763861107,-0.4406097190634522,0.59265473019453,-0.8919827399477716,-0.2979288222213935,-0.9355184125076881
Kapes,1.829535747,1,1,0,0,251.0825962832833,242.26728003603603,8.815316247247267,1.204019061111111,0.23479994,-0.7871522463636363,-0.42750767263636374,-0.5544553409090909,-0.6728587787272727,0.2939360259090909,-0.45230038227272734,-0.15246401263636367,-0.47380369909090897,-0.7871522463636363,-0.42750767263636374,-0.5544553409090909,-0.6728587787272727,0.2939360259090909,-0.45230038227272734,-0.15246401263636367,-0.47380369909090897
Kholumolumo,-0.298764409,0,0,1,0,225.3041209179179,208.8646612892893,16.43945962862861,1.0851592366666667,1.685744748888889,1.193377754,0.47984326399999994,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.47984326399999994,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Kinelia,0.09172869,1,0,0,0,270.17751831431434,255.07567887487488,15.101839439439459,0.6741285788888889,0.45532644000000005,-0.8222202697777777,-0.039266935166666656,-0.39274482377777775,-0.7592649396666666,0.4619358766666667,-0.17575072744444445,0.7966548581666666,-0.5359998930000001,-0.8222202697777777,-0.039266935166666656,-0.39274482377777775,-0.7592649396666666,0.4619358766666667,-0.17575072744444445,0.7966548581666666,-0.5359998930000001
Kitchingnathus,-0.298764409,0,0,1,0,249.25568274474475,249.08419884184184,0.1714839029029065,4.055006635555555,2.3790444911111113,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.8713600463751159,-0.1481180568709125,-1.1687895794846288,-0.48646990715678584,-0.21694141579309206,-0.20405354507033496,0.15387684070307406,-0.3052992029125729
Kocurypelta,-0.298764409,1,0,0,0,217.66009491691693,217.09812122822822,0.5619736886887097,0.5896550877777778,0.523603428888889,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Koilamasuchus,-0.298764409,0,0,1,0,239.55559197998,238.61167508808808,0.9439168918919165,0.4423776988888889,0.4234288111111111,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743
Koiloskiosaurus,-0.298764409,1,0,0,0,246.01495545245245,245.79027667267266,0.22467877977979356,1.81405068,1.863577441111111,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215
Kranosaura,-0.298764409,0,0,1,0,216.66280892092092,215.46800042942942,1.1948084914915,0.16498797444444444,0.5000201044444444,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Krzyzanowskisaurus,-0.271417153,0,1,0,0,234.08602392492492,209.5202632242242,24.565760700700707,0.7129848255555556,1.5865590444444444,1.1031311207692307,0.48817815969230777,0.5674246606153847,1.0774074093076922,-0.6498370242307693,0.6146324016153847,-0.37576265730769237,0.883525759076923,1.1031311207692307,0.48817815969230777,0.5674246606153847,1.0774074093076922,-0.6498370242307693,0.6146324016153847,-0.37576265730769237,0.883525759076923
Kudnu,-0.298764409,0,0,1,0,251.65318803903904,251.31629307007006,0.3368949689689771,4.454810398888888,4.727703671111112,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,-0.46215080918123547,-0.7739933436129298,0.33973943450518734,-0.7199842026479696,0.8363091724805203,-0.8210230808070507,-0.36555993837806655,-0.823545093624744
Kuehneosaurus,0.516387538,1,0,0,0,238.0546057217217,202.00446346746747,36.05014225425424,0.20346580444444445,0.8714757066666666,1.0202659989473686,0.5289776790526317,0.5833180085526317,0.9591918883157897,-0.5348294802105265,0.6527897602631579,-0.31460064397368426,0.9036392710263158,1.0202659989473686,0.5289776790526317,0.5833180085526317,0.9591918883157897,-0.5348294802105265,0.6527897602631579,-0.31460064397368426,0.9036392710263158
Kuehneosuchus,-0.298764409,1,0,0,0,205.31327018218218,204.85927212112114,0.4539980610610428,1.430319002222222,1.2040057233333332,0.932414708,1.167003166,0.905312061,0.558768521,0.004693377,1.556154685,0.380521132,1.689356665,0.932414708,1.167003166,0.905312061,0.558768521,0.004693377,1.556154685,0.380521132,1.689356665
Kuruxuchampsa,-0.298764409,0,0,1,0,230.2433527037037,229.77423084584586,0.4691218578578287,1.1512101488888886,0.9065426244444444,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Labidosaurikos,-0.028834112,0,1,0,0,283.1838908098098,273.1033315265265,10.080559283283264,0.2875391366666667,0.24987548777777777,0.8027093434545456,-1.2165370687272727,0.11623832527272725,0.8199298591818182,-0.6710269480000001,-0.7907724858181818,-1.5401408457272725,-0.3047470858181818,0.8027093434545456,-1.2165370687272727,0.11623832527272725,0.8199298591818182,-0.6710269480000001,-0.7907724858181818,-1.5401408457272725,-0.3047470858181818
Labidosauriscus,-0.298764409,0,1,0,0,290.7130607307308,283.5599068908909,7.153153839839888,1.4818779466666667,1.816727342222222,1.3383192049999997,-1.6675591569999997,0.6189426449999998,1.264485545,-0.7889618140000001,-1.3437797669999998,-1.810145641,-0.849676723,1.3383192049999997,-1.6675591569999997,0.6189426449999998,1.264485545,-0.7889618140000001,-1.3437797669999998,-1.810145641,-0.849676723
Labidosaurus,-0.132606711,0,1,0,0,283.0789286806807,273.58953506606605,9.489393614614642,0.39071085333333333,0.27358905333333333,0.8027093434545456,-1.2165370687272727,0.11623832527272725,0.8199298591818182,-0.6710269480000001,-0.7907724858181818,-1.5401408457272725,-0.3047470858181818,0.8027093434545456,-1.2165370687272727,0.11623832527272725,0.8199298591818182,-0.6710269480000001,-0.7907724858181818,-1.5401408457272725,-0.3047470858181818
Lagerpeton,-0.298764409,0,0,1,0,241.71206287587586,237.0602574834835,4.651805392392362,0.7320913944444444,0.612982168888889,-0.2279487992,0.069152348,0.22562223239999998,-0.3434836116,0.43451434879999995,-0.20768102160000002,-0.32074765679999995,-0.11446489899999998,-0.2279487992,0.069152348,0.22562223239999998,-0.3434836116,0.43451434879999995,-0.20768102160000002,-0.32074765679999995,-0.11446489899999998
Lanceirosphenodon,-0.298764409,0,0,1,0,216.229836006006,215.06908653853853,1.1607494674674683,0.21754799111111112,0.3820807733333333,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Langeronyx,-0.21337224,1,1,0,0,246.76383982982983,240.98163945545545,5.7822003743743835,2.122609068888889,0.744193298888889,-0.25468860862500003,-0.454560148125,-0.313238683875,-0.12349831662500001,-0.06431410324999999,-0.60429988,-0.16858341387499998,-0.6474677567499999,-0.25468860862500003,-0.454560148125,-0.313238683875,-0.12349831662500001,-0.06431410324999999,-0.60429988,-0.16858341387499998,-0.6474677567499999
Langobardisaurus,0.632580547,1,1,0,0,219.2434030750751,206.77521039239238,12.468192682682712,0.22575690444444446,0.56210903,1.193377754,0.4798432640000001,0.6662230520000001,1.1477513809999995,-0.6577311430000001,0.593073361,-0.39212362900000003,0.8646805480000003,1.193377754,0.4798432640000001,0.6662230520000001,1.1477513809999995,-0.6577311430000001,0.593073361,-0.39212362900000003,0.8646805480000003
Lanthaniscus,-0.298764409,1,0,0,0,273.10473581481483,267.0172316886887,6.0875041261261345,1.8585296233333333,0.9585145933333332,0.6063293879999999,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114,0.6063293879999999,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114
Lanthanolania,-0.298764409,1,0,0,0,271.55107168168166,270.37661418318316,1.174457498498498,1.5922300955555557,0.4255151333333334,0.606329388,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114,0.606329388,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114
Lanthanosuchus,-0.298764409,1,0,0,0,266.4546178558559,265.36116074174174,1.0934571141141305,0.5203450555555555,0.8522731800000001,-1.255380968,0.839680695,-2.049837442,-0.396711451,-0.790232968,0.26010497,1.898150236,-0.47188621,-1.255380968,0.839680695,-2.049837442,-0.396711451,-0.790232968,0.26010497,1.898150236,-0.47188621
Laquintasaura,-0.298764409,0,1,0,0,200.46398653853853,200.32531634634634,0.138670192192194,3.9482082511111107,3.8460494444444446,0.636282831,-0.125708183,0.935990845,0.23202465,0.315160617,-0.214917596,-0.605214952,-0.006092633,0.636282831,-0.125708183,0.935990845,0.23202465,0.315160617,-0.214917596,-0.605214952,-0.006092633
