id,occurrence_no,occurrence_no_AF,Rotated latitude,genus,age_max,age_min,Epoch,range,cc,state,county,formation,zone,collection_name,collection_aka,locality
2318,811363,811363,21.05439,Fodonyx,246.7,242,Middle Triassic,"(246.7, 242.0)",UK,England,Devon,Otter Sandstone,,"High Peak, Fodonyx spenceri, Otter Sst (BMNH R330)",,England
2319,811364,811364,21.05439,Fodonyx,246.7,242,Middle Triassic,"(246.7, 242.0)",UK,England,Devon,Otter Sandstone,,"Picket Rock Cove, Fodonyx spenceri, Otter Sst (BMNH R9190)",,England
2320,818246,818246,-39.82536,Yarasuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",IN,Andhra Pradesh,Adilabad,Yerrapalli,,Bhimaram village,Yarasuchus holotype site,Andhra Pradesh
2321,818246,818246,-39.82536,Yarasuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",IN,Andhra Pradesh,Adilabad,Yerrapalli,,Bhimaram village,Yarasuchus holotype site,Andhra Pradesh
2322,818268,818268,-39.82536,Pamelaria,246.7,242,Middle Triassic,"(246.7, 242.0)",IN,Andhra Pradesh,Adilabad,Yerrapalli,,Bhimaram village,Yarasuchus holotype site,Andhra Pradesh
2323,818268,818268,-39.82536,Pamelaria,246.7,242,Middle Triassic,"(246.7, 242.0)",IN,Andhra Pradesh,Adilabad,Yerrapalli,,Bhimaram village,Yarasuchus holotype site,Andhra Pradesh
2324,818268,818268,-39.82536,Pamelaria,246.7,242,Middle Triassic,"(246.7, 242.0)",IN,Andhra Pradesh,Adilabad,Yerrapalli,,Bhimaram village,Yarasuchus holotype site,Andhra Pradesh
2325,818268,818268,-39.82536,Pamelaria,246.7,242,Middle Triassic,"(246.7, 242.0)",IN,Andhra Pradesh,Adilabad,Yerrapalli,,Bhimaram village,Yarasuchus holotype site,Andhra Pradesh
2326,818268,818268,-39.82536,Pamelaria,246.7,242,Middle Triassic,"(246.7, 242.0)",IN,Andhra Pradesh,Adilabad,Yerrapalli,,Bhimaram village,Yarasuchus holotype site,Andhra Pradesh
2327,818268,818268,-39.82536,Pamelaria,246.7,242,Middle Triassic,"(246.7, 242.0)",IN,Andhra Pradesh,Adilabad,Yerrapalli,,Bhimaram village,Yarasuchus holotype site,Andhra Pradesh
2328,820895,820895,-61.37537,Erythrosuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",ZA,Eastern Cape,Maletswai,Burgersdorp,Cynognathus Assemblage,"Oorlogsfontein, Aliwal North District","Oorlog's Fontein, Oorlogs Fontein 15",Eastern Cape
2329,832667,832667,-61.37537,Teratophon,246.7,242,Middle Triassic,"(246.7, 242.0)",ZA,Free State,Xhariep,Burgersdorp,Cynognathus B Assemblage,"Lemoenfontein 44, Rouxville District",,Free State
2330,832667,832667,-61.37537,Teratophon,246.7,242,Middle Triassic,"(246.7, 242.0)",ZA,Free State,Xhariep,Burgersdorp,Cynognathus B Assemblage,"Lemoenfontein 44, Rouxville District",,Free State
2331,832667,832667,-61.37537,Teratophon,246.7,242,Middle Triassic,"(246.7, 242.0)",ZA,Free State,Xhariep,Burgersdorp,Cynognathus B Assemblage,"Lemoenfontein 44, Rouxville District",,Free State
2332,832667,832667,-61.37537,Teratophon,246.7,242,Middle Triassic,"(246.7, 242.0)",ZA,Free State,Xhariep,Burgersdorp,Cynognathus B Assemblage,"Lemoenfontein 44, Rouxville District",,Free State
2333,832667,832667,-61.37537,Teratophon,246.7,242,Middle Triassic,"(246.7, 242.0)",ZA,Free State,Xhariep,Burgersdorp,Cynognathus B Assemblage,"Lemoenfontein 44, Rouxville District",,Free State
2334,832669,832669,-61.37537,Thelephon,246.7,242,Middle Triassic,"(246.7, 242.0)",ZA,Eastern Cape,Ukhahlamba,Burgersdorp,"Cynognathus assemblage, subzone B ",Winnaarsbaken,"Winaarsbaken, Winnaars Baken",Eastern Cape
2335,832670,832670,-61.37537,Thelerpeton,246.7,242,Middle Triassic,"(246.7, 242.0)",ZA,Free State,Xhariep,Burgersdorp,"Cynognathus assemblage, subzone B ","Hugoskop, Rouxville District",,Free State
2336,832670,832670,-61.37537,Thelerpeton,246.7,242,Middle Triassic,"(246.7, 242.0)",ZA,Free State,Xhariep,Burgersdorp,"Cynognathus assemblage, subzone B ","Hugoskop, Rouxville District",,Free State
2337,832670,832670,-61.37537,Thelerpeton,246.7,242,Middle Triassic,"(246.7, 242.0)",ZA,Free State,Xhariep,Burgersdorp,"Cynognathus assemblage, subzone B ","Hugoskop, Rouxville District",,Free State
2338,832671,832671,-61.37537,Theledectes,246.7,242,Middle Triassic,"(246.7, 242.0)",ZA,Free State,Xhariep,Burgersdorp,"Cynognathus assemblage, subzone B ","Hugoskop, Rouxville District",,Free State
2339,833223,833223,42.97892,Eumetabolodon,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Nei Mongol,Zhuengeerqi,Ermaying,,Zhuengeerqi,"Zhun ge er qi (Er-Ma-Ying Formation); Ordos Basin, Jungar Qi",Nei Mongol
2340,833317,833317,40.81749,Neoprocolophon,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Yushe,Ermaying,Perovkan,"Ta-Yang-Po, 56175","Yushe, Yueshe, Yü-She, Dayangpo",Shanxi
2341,838129,838129,-46.55859,Hypselorhachis,246.7,242,Middle Triassic,"(246.7, 242.0)",TZ,Ruvuma,Ruvuma,Manda Beds,Cynognathus subzone C,"U11/2, Ruhuhu Valley",Hypselorhachis holotype site,Ruvuma
2342,839581,839581,48.82432,Kapes,246.7,242,Middle Triassic,"(246.7, 242.0)",RU,Orenburg,Sol'-Iletsk,Donguz,,"Berdyanka I (locality 33), PIN 1579",,Orenburg
2343,839583,839583,48.82432,Dorosuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",RU,Orenburg,Sol'-Iletsk,Donguz,,"Berdyanka I (locality 33), PIN 1579",,Orenburg
2344,843770,843770,-61.37537,Teratophon,246.7,242,Middle Triassic,"(246.7, 242.0)",ZA,Free State,Xhariep,Burgersdorp,Cynognathus B Assemblage,"Lemoenfontein 44, Rouxville District",,Free State
2345,851246,851246,-46.55859,Asilisaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",TZ,Ruvuma,Ruvuma,Manda Beds,Cynognathus subzone C,Litumba Ndyosi (NMT Z34),Asilisaurus holotype,Ruvuma
2346,851246,851246,-46.55859,Asilisaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",TZ,Ruvuma,Ruvuma,Manda Beds,Cynognathus subzone C,Litumba Ndyosi (NMT Z34),Asilisaurus holotype,Ruvuma
2347,851246,851246,-46.55859,Asilisaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",TZ,Ruvuma,Ruvuma,Manda Beds,Cynognathus subzone C,Litumba Ndyosi (NMT Z34),Asilisaurus holotype,Ruvuma
2348,851246,851246,-46.55859,Asilisaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",TZ,Ruvuma,Ruvuma,Manda Beds,Cynognathus subzone C,Litumba Ndyosi (NMT Z34),Asilisaurus holotype,Ruvuma
2349,851246,851246,-46.55859,Asilisaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",TZ,Ruvuma,Ruvuma,Manda Beds,Cynognathus subzone C,Litumba Ndyosi (NMT Z34),Asilisaurus holotype,Ruvuma
2350,851246,851246,-46.55859,Asilisaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",TZ,Ruvuma,Ruvuma,Manda Beds,Cynognathus subzone C,Litumba Ndyosi (NMT Z34),Asilisaurus holotype,Ruvuma
2351,851246,851246,-46.55859,Asilisaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",TZ,Ruvuma,Ruvuma,Manda Beds,Cynognathus subzone C,Litumba Ndyosi (NMT Z34),Asilisaurus holotype,Ruvuma
2352,851246,851246,-46.55859,Asilisaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",TZ,Ruvuma,Ruvuma,Manda Beds,Cynognathus subzone C,Litumba Ndyosi (NMT Z34),Asilisaurus holotype,Ruvuma
2353,851246,851246,-46.55859,Asilisaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",TZ,Ruvuma,Ruvuma,Manda Beds,Cynognathus subzone C,Litumba Ndyosi (NMT Z34),Asilisaurus holotype,Ruvuma
2354,851246,851246,-46.55859,Asilisaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",TZ,Ruvuma,Ruvuma,Manda Beds,Cynognathus subzone C,Litumba Ndyosi (NMT Z34),Asilisaurus holotype,Ruvuma
2355,851246,851246,-46.55859,Asilisaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",TZ,Ruvuma,Ruvuma,Manda Beds,Cynognathus subzone C,Litumba Ndyosi (NMT Z34),Asilisaurus holotype,Ruvuma
2356,851246,851246,-46.55859,Asilisaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",TZ,Ruvuma,Ruvuma,Manda Beds,Cynognathus subzone C,Litumba Ndyosi (NMT Z34),Asilisaurus holotype,Ruvuma
2357,851246,851246,-46.55859,Asilisaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",TZ,Ruvuma,Ruvuma,Manda Beds,Cynognathus subzone C,Litumba Ndyosi (NMT Z34),Asilisaurus holotype,Ruvuma
2358,851246,851246,-46.55859,Asilisaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",TZ,Ruvuma,Ruvuma,Manda Beds,Cynognathus subzone C,Litumba Ndyosi (NMT Z34),Asilisaurus holotype,Ruvuma
2359,873711,873711,27.06795,Eusaurosphargis,246.7,242,Middle Triassic,"(246.7, 242.0)",NL,Gelderland,Gelderland,Vossenveld,,Steengroeve Winterswijk,Winterswijkse Steen- en Kalkgroeve,Gelderland
2360,873713,873713,27.06795,Amotosaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",NL,Gelderland,Gelderland,Vossenveld,,Steengroeve Winterswijk,Winterswijkse Steen- en Kalkgroeve,Gelderland
2361,877604,877604,48.82432,Sarmatosuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",RU,Orenburg,Sol'-Iletsk,Donguz,,"Berdyanka II (locality 32), PIN 2865",,Orenburg
2362,877605,877605,48.82432,Vjushkovisaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",RU,Orenburg,Sol'-Iletsk,Donguz,,"Berdyanka II (locality 32), PIN 2865",,Orenburg
2363,877610,877610,48.82432,Uralosaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",RU,Orenburg,Sol'-Iletskiy,Donguz,,"Karagachka (locality 34), PIN 2973",Karagatschka,Orenburg
2364,877687,877687,48.82432,Uralosaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",RU,Orenburg,Sol'-Iletsk,Donguz,Perovkan,"Donguz I, PIN 952",Locality 36; Dongus river; Perovsky settlement;,Orenburg
2365,877701,877701,48.82432,Dorosuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",RU,Orenburg,Sol'-Iletsk,Donguz,Perovkan,"Donguz I, PIN 952",Locality 36; Dongus river; Perovsky settlement;,Orenburg
2366,877774,877774,48.82432,Dongusuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",RU,Orenburg,Sol'-Iletsk,Donguz,Perovkan,"Donguz I, PIN 952",Locality 36; Dongus river; Perovsky settlement;,Orenburg
2367,879452,879452,46.885,Dongusuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",RU,Bashkortostan,Bashkortostan,Donguz,,Starokoltaevo III (Locality 10),Koltayevo III,Bashkortostan
2368,879453,879453,46.885,Uralosaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",RU,Bashkortostan,Bashkortostan,Donguz,,Starokoltaevo III (Locality 10),Koltayevo III,Bashkortostan
2369,879454,879454,46.885,Vjushkovisaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",RU,Bashkortostan,Bashkortostan,Donguz,,Starokoltaevo III (Locality 10),Koltayevo III,Bashkortostan
2370,880670,880670,17.90808,Lotosaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Hunan,Sangzhi,Xinlingzhen,,"Furongqiao, Sangzhi",Lotosaurus holotype site,Hunan
2371,880670,880670,17.90808,Lotosaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Hunan,Sangzhi,Xinlingzhen,,"Furongqiao, Sangzhi",Lotosaurus holotype site,Hunan
2372,880670,880670,17.90808,Lotosaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Hunan,Sangzhi,Xinlingzhen,,"Furongqiao, Sangzhi",Lotosaurus holotype site,Hunan
2373,880670,880670,17.90808,Lotosaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Hunan,Sangzhi,Xinlingzhen,,"Furongqiao, Sangzhi",Lotosaurus holotype site,Hunan
2374,880670,880670,17.90808,Lotosaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Hunan,Sangzhi,Xinlingzhen,,"Furongqiao, Sangzhi",Lotosaurus holotype site,Hunan
2375,880670,880670,17.90808,Lotosaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Hunan,Sangzhi,Xinlingzhen,,"Furongqiao, Sangzhi",Lotosaurus holotype site,Hunan
2376,880670,880670,17.90808,Lotosaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Hunan,Sangzhi,Xinlingzhen,,"Furongqiao, Sangzhi",Lotosaurus holotype site,Hunan
2377,880670,880670,17.90808,Lotosaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Hunan,Sangzhi,Xinlingzhen,,"Furongqiao, Sangzhi",Lotosaurus holotype site,Hunan
2378,880670,880670,17.90808,Lotosaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Hunan,Sangzhi,Xinlingzhen,,"Furongqiao, Sangzhi",Lotosaurus holotype site,Hunan
2379,880670,880670,17.90808,Lotosaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Hunan,Sangzhi,Xinlingzhen,,"Furongqiao, Sangzhi",Lotosaurus holotype site,Hunan
2380,880672,880672,18.30839,Lotosaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Hubei,Yuanan,Xinlingzhen,,Maopingchang,,Hubei
2381,880673,880673,23.39688,Rhombopholis,246.7,242,Middle Triassic,"(246.7, 242.0)",UK,England,Worcestershire,Bromsgrove Sandstone,,"Hilltop quarries, Wilcox S. Quarry, Griffin's S. Quarry",,England
2382,880676,880676,23.39688,Langeronyx,246.7,242,Middle Triassic,"(246.7, 242.0)",UK,England,Worcestershire,Bromsgrove Sandstone,,"Hilltop quarries, Wilcox S. Quarry, Griffin's S. Quarry",,England
2383,880677,880677,23.39688,Bromsgroveia,246.7,242,Middle Triassic,"(246.7, 242.0)",UK,England,Worcestershire,Bromsgrove Sandstone,,"Hilltop quarries, Wilcox S. Quarry, Griffin's S. Quarry",,England
2384,899258,899258,42.97892,Halazhaisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shaanxi,Shaanxi,Ermaying,,Fugu,,Shaanxi
2385,902067,902067,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Peipanching Shihpi 5523, Wuhsiang-Yüshe area","Peipangting, Shituo Beipanding, Shibi",Shanxi
2386,902068,902068,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Chungchokou 5534, Wuhsiang-Yüshe area",Chung-Chue-kou,Shanxi
2387,902069,902069,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Niukouho 5535, Lotzeyue, Wuhsiang",Niukouyue,Shanxi
2388,902069,902069,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Niukouho 5535, Lotzeyue, Wuhsiang",Niukouyue,Shanxi
2389,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2390,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2391,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2392,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2393,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2394,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2395,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2396,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2397,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2398,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2399,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2400,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2401,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2402,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2403,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2404,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2405,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2406,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2407,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2408,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2409,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2410,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2411,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2412,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2413,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2414,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2415,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2416,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2417,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2418,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2419,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2420,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2421,902070,902070,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2422,902374,902374,42.97892,Guchengosuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shaanxi,Fugu,Ermaying,,"Gucheng, Fugu",,Shaanxi
2423,902375,902375,61.32352,Youngosuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Xinjiang,Turfan,Kelamayi,,"Taoshuyuanzi, Turfan Basin",Taoshuyuangou,Xinjiang
2424,902378,902378,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Tananwa, 5526, Wuhsiang-Yüshe area",,Shanxi
2425,902379,902379,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsiaotukou, 5674, Wuhsiang-Yüshe area",,Shanxi
2426,902380,902380,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Tsaikou, 56153, Wuhsiang-Yüshe area",,Shanxi
2427,902381,902381,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Tanankou, 56155, Wuhsiang-Yüshe area",,Shanxi
2428,902382,902382,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Shihketung, 56159, Wuhsiang-Yüshe area",,Shanxi
2429,902383,902383,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Sanchiawa, 56172, Wuhsiang-Yüshe area",,Shanxi
2430,902384,902384,42.97892,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Ningwu,Ermaying,Perovkan,"Sunchiakou, Nwc E. V., Ehrmayin Ningwu",,Shanxi
2431,902385,902385,42.97892,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hutaikou, 56160, Nwc E. D., Tachang","Dachang, Ningwu, Taichang, Hutaigou",Shanxi
2432,902385,902385,42.97892,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hutaikou, 56160, Nwc E. D., Tachang","Dachang, Ningwu, Taichang, Hutaigou",Shanxi
2433,902386,902386,42.97892,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Kuanwukou, Chinglo",,Shanxi
2434,902395,902395,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2435,902395,902395,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2436,902395,902395,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
2437,902395,902395,40.81749,Shansisuchus,246.7,242,Middle Triassic,"(246.7, 242.0)",CN,Shanxi,Shanxi,Ermaying,Perovkan,"Hsishihwa 56173, Lotzeyue, Wuhsiang",Louzeyu,Shanxi
