id,occurrence_no,occurrence_no_AF,Rotated latitude,genus,age_max,age_min,Epoch,range,cc,state,county,formation,zone,collection_name,collection_aka
4836,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4837,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4838,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4839,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4840,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4841,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4842,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4843,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4844,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4845,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4846,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4847,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4848,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4849,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4850,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4851,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4852,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4853,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4854,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4855,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4856,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4857,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4858,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4859,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4860,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4861,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4862,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4863,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4864,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4865,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4866,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4867,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4868,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4869,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4870,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4871,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4872,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4873,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4874,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4875,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4876,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4877,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4878,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4879,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4880,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4881,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4882,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4883,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4884,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4885,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4886,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4887,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4888,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4889,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4890,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4891,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4892,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4893,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4894,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4895,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4896,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4897,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4898,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4899,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4900,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4901,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4902,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4903,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4904,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4905,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4906,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4907,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4908,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4909,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4910,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4911,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4912,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4913,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4914,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4915,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4916,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4917,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4918,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4919,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4920,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4921,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4922,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4923,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4924,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4925,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4926,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4927,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4928,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4929,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4930,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4931,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4932,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4933,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4934,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4935,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4936,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4937,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4938,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4939,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4940,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4941,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4942,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4943,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4944,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4945,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4946,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4947,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4948,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4949,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4950,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4951,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4952,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4953,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
4954,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin
